county,fips,date,type,pct_diff
Glenn County,06021,2020-07-18,residential,NA
Glenn County,06021,2020-07-19,retail,-3
Glenn County,06021,2020-07-19,grocery,14
Glenn County,06021,2020-07-19,parks,NA
Glenn County,06021,2020-07-19,transit,34
Glenn County,06021,2020-07-19,workplaces,-21
Glenn County,06021,2020-07-19,residential,NA
Glenn County,06021,2020-07-20,retail,-11
Glenn County,06021,2020-07-20,grocery,11
Glenn County,06021,2020-07-20,parks,NA
Glenn County,06021,2020-07-20,transit,13
Glenn County,06021,2020-07-20,workplaces,-33
Glenn County,06021,2020-07-20,residential,NA
Glenn County,06021,2020-07-21,retail,-20
Glenn County,06021,2020-07-21,grocery,6
Glenn County,06021,2020-07-21,parks,NA
Glenn County,06021,2020-07-21,transit,7
Glenn County,06021,2020-07-21,workplaces,-34
Glenn County,06021,2020-07-21,residential,NA
Glenn County,06021,2020-07-22,retail,-17
Glenn County,06021,2020-07-22,grocery,5
Glenn County,06021,2020-07-22,parks,NA
Glenn County,06021,2020-07-22,transit,3
Glenn County,06021,2020-07-22,workplaces,-31
Glenn County,06021,2020-07-22,residential,NA
Glenn County,06021,2020-07-23,retail,-11
Glenn County,06021,2020-07-23,grocery,2
Glenn County,06021,2020-07-23,parks,NA
Glenn County,06021,2020-07-23,transit,21
Glenn County,06021,2020-07-23,workplaces,-30
Glenn County,06021,2020-07-23,residential,NA
Glenn County,06021,2020-07-24,retail,-12
Glenn County,06021,2020-07-24,grocery,7
Glenn County,06021,2020-07-24,parks,NA
Glenn County,06021,2020-07-24,transit,17
Glenn County,06021,2020-07-24,workplaces,-32
Glenn County,06021,2020-07-24,residential,NA
Glenn County,06021,2020-07-25,retail,-18
Glenn County,06021,2020-07-25,grocery,13
Glenn County,06021,2020-07-25,parks,NA
Glenn County,06021,2020-07-25,transit,16
Glenn County,06021,2020-07-25,workplaces,-10
Glenn County,06021,2020-07-25,residential,NA
Glenn County,06021,2020-07-26,retail,0
Glenn County,06021,2020-07-26,grocery,14
Glenn County,06021,2020-07-26,parks,NA
Glenn County,06021,2020-07-26,transit,30
Glenn County,06021,2020-07-26,workplaces,-19
Glenn County,06021,2020-07-26,residential,NA
Glenn County,06021,2020-07-27,retail,-19
Glenn County,06021,2020-07-27,grocery,6
Glenn County,06021,2020-07-27,parks,NA
Glenn County,06021,2020-07-27,transit,33
Glenn County,06021,2020-07-27,workplaces,-33
Glenn County,06021,2020-07-27,residential,NA
Glenn County,06021,2020-07-28,retail,-18
Glenn County,06021,2020-07-28,grocery,10
Glenn County,06021,2020-07-28,parks,NA
Glenn County,06021,2020-07-28,transit,14
Glenn County,06021,2020-07-28,workplaces,-33
Glenn County,06021,2020-07-28,residential,NA
Glenn County,06021,2020-07-29,retail,-14
Glenn County,06021,2020-07-29,grocery,0
Glenn County,06021,2020-07-29,parks,NA
Glenn County,06021,2020-07-29,transit,9
Glenn County,06021,2020-07-29,workplaces,-33
Glenn County,06021,2020-07-29,residential,NA
Glenn County,06021,2020-07-30,retail,-15
Glenn County,06021,2020-07-30,grocery,2
Glenn County,06021,2020-07-30,parks,NA
Glenn County,06021,2020-07-30,transit,24
Glenn County,06021,2020-07-30,workplaces,-32
Glenn County,06021,2020-07-30,residential,NA
Glenn County,06021,2020-07-31,retail,-15
Glenn County,06021,2020-07-31,grocery,0
Glenn County,06021,2020-07-31,parks,NA
Glenn County,06021,2020-07-31,transit,23
Glenn County,06021,2020-07-31,workplaces,-34
Glenn County,06021,2020-07-31,residential,NA
Glenn County,06021,2020-08-01,retail,-13
Glenn County,06021,2020-08-01,grocery,5
Glenn County,06021,2020-08-01,parks,NA
Glenn County,06021,2020-08-01,transit,26
Glenn County,06021,2020-08-01,workplaces,-15
Glenn County,06021,2020-08-01,residential,NA
Glenn County,06021,2020-08-02,retail,5
Glenn County,06021,2020-08-02,grocery,4
Glenn County,06021,2020-08-02,parks,NA
Glenn County,06021,2020-08-02,transit,39
Glenn County,06021,2020-08-02,workplaces,-14
Glenn County,06021,2020-08-02,residential,NA
Glenn County,06021,2020-08-03,retail,-12
Glenn County,06021,2020-08-03,grocery,0
Glenn County,06021,2020-08-03,parks,NA
Glenn County,06021,2020-08-03,transit,28
Glenn County,06021,2020-08-03,workplaces,-32
Glenn County,06021,2020-08-03,residential,NA
Glenn County,06021,2020-08-04,retail,-14
Glenn County,06021,2020-08-04,grocery,2
Glenn County,06021,2020-08-04,parks,NA
Glenn County,06021,2020-08-04,transit,24
Glenn County,06021,2020-08-04,workplaces,-35
Glenn County,06021,2020-08-04,residential,NA
Glenn County,06021,2020-08-05,retail,-16
Glenn County,06021,2020-08-05,grocery,-2
Glenn County,06021,2020-08-05,parks,NA
Glenn County,06021,2020-08-05,transit,20
Glenn County,06021,2020-08-05,workplaces,-33
Glenn County,06021,2020-08-05,residential,NA
Glenn County,06021,2020-08-06,retail,-11
Glenn County,06021,2020-08-06,grocery,-4
Glenn County,06021,2020-08-06,parks,NA
Glenn County,06021,2020-08-06,transit,20
Glenn County,06021,2020-08-06,workplaces,-33
Glenn County,06021,2020-08-06,residential,NA
Glenn County,06021,2020-08-07,retail,-13
Glenn County,06021,2020-08-07,grocery,-4
Glenn County,06021,2020-08-07,parks,NA
Glenn County,06021,2020-08-07,transit,19
Glenn County,06021,2020-08-07,workplaces,-33
Glenn County,06021,2020-08-07,residential,NA
Glenn County,06021,2020-08-08,retail,-23
Glenn County,06021,2020-08-08,grocery,0
Glenn County,06021,2020-08-08,parks,NA
Glenn County,06021,2020-08-08,transit,NA
Glenn County,06021,2020-08-08,workplaces,-7
Glenn County,06021,2020-08-08,residential,NA
Glenn County,06021,2020-08-09,retail,0
Glenn County,06021,2020-08-09,grocery,5
Glenn County,06021,2020-08-09,parks,NA
Glenn County,06021,2020-08-09,transit,50
Glenn County,06021,2020-08-09,workplaces,-17
Glenn County,06021,2020-08-09,residential,NA
Glenn County,06021,2020-08-10,retail,-18
Glenn County,06021,2020-08-10,grocery,-5
Glenn County,06021,2020-08-10,parks,NA
Glenn County,06021,2020-08-10,transit,38
Glenn County,06021,2020-08-10,workplaces,-32
Glenn County,06021,2020-08-10,residential,NA
Glenn County,06021,2020-08-11,retail,-20
Glenn County,06021,2020-08-11,grocery,-4
Glenn County,06021,2020-08-11,parks,NA
Glenn County,06021,2020-08-11,transit,24
Glenn County,06021,2020-08-11,workplaces,-33
Glenn County,06021,2020-08-11,residential,NA
Glenn County,06021,2020-08-12,retail,-17
Glenn County,06021,2020-08-12,grocery,-5
Glenn County,06021,2020-08-12,parks,NA
Glenn County,06021,2020-08-12,transit,6
Glenn County,06021,2020-08-12,workplaces,-33
Glenn County,06021,2020-08-12,residential,NA
Glenn County,06021,2020-08-13,retail,-19
Glenn County,06021,2020-08-13,grocery,-11
Glenn County,06021,2020-08-13,parks,NA
Glenn County,06021,2020-08-13,transit,18
Glenn County,06021,2020-08-13,workplaces,-32
Glenn County,06021,2020-08-13,residential,NA
Glenn County,06021,2020-08-14,retail,-19
Glenn County,06021,2020-08-14,grocery,-6
Glenn County,06021,2020-08-14,parks,NA
Glenn County,06021,2020-08-14,transit,20
Glenn County,06021,2020-08-14,workplaces,-35
Glenn County,06021,2020-08-14,residential,NA
Glenn County,06021,2020-08-15,retail,-23
Glenn County,06021,2020-08-15,grocery,-5
Glenn County,06021,2020-08-15,parks,NA
Glenn County,06021,2020-08-15,transit,19
Glenn County,06021,2020-08-15,workplaces,-13
Glenn County,06021,2020-08-15,residential,NA
Glenn County,06021,2020-08-16,retail,-2
Glenn County,06021,2020-08-16,grocery,-1
Glenn County,06021,2020-08-16,parks,NA
Glenn County,06021,2020-08-16,transit,38
Glenn County,06021,2020-08-16,workplaces,-23
Glenn County,06021,2020-08-16,residential,NA
Glenn County,06021,2020-08-17,retail,-18
Glenn County,06021,2020-08-17,grocery,-10
Glenn County,06021,2020-08-17,parks,NA
Glenn County,06021,2020-08-17,transit,17
Glenn County,06021,2020-08-17,workplaces,-33
Glenn County,06021,2020-08-17,residential,NA
Glenn County,06021,2020-08-18,retail,-20
Glenn County,06021,2020-08-18,grocery,-7
Glenn County,06021,2020-08-18,parks,NA
Glenn County,06021,2020-08-18,transit,26
Glenn County,06021,2020-08-18,workplaces,-33
Glenn County,06021,2020-08-18,residential,NA
Glenn County,06021,2020-08-19,retail,-17
Glenn County,06021,2020-08-19,grocery,-9
Glenn County,06021,2020-08-19,parks,NA
Glenn County,06021,2020-08-19,transit,7
Glenn County,06021,2020-08-19,workplaces,-32
Glenn County,06021,2020-08-19,residential,NA
Glenn County,06021,2020-08-20,retail,-14
Glenn County,06021,2020-08-20,grocery,-13
Glenn County,06021,2020-08-20,parks,NA
Glenn County,06021,2020-08-20,transit,15
Glenn County,06021,2020-08-20,workplaces,-32
Glenn County,06021,2020-08-20,residential,NA
Glenn County,06021,2020-08-21,retail,-18
Glenn County,06021,2020-08-21,grocery,-13
Glenn County,06021,2020-08-21,parks,NA
Glenn County,06021,2020-08-21,transit,23
Glenn County,06021,2020-08-21,workplaces,-32
Glenn County,06021,2020-08-21,residential,NA
Glenn County,06021,2020-08-22,retail,-22
Glenn County,06021,2020-08-22,grocery,-5
Glenn County,06021,2020-08-22,parks,NA
Glenn County,06021,2020-08-22,transit,5
Glenn County,06021,2020-08-22,workplaces,-8
Glenn County,06021,2020-08-22,residential,NA
Glenn County,06021,2020-08-23,retail,-1
Glenn County,06021,2020-08-23,grocery,1
Glenn County,06021,2020-08-23,parks,NA
Glenn County,06021,2020-08-23,transit,34
Glenn County,06021,2020-08-23,workplaces,-15
Glenn County,06021,2020-08-23,residential,NA
Glenn County,06021,2020-08-24,retail,-12
Glenn County,06021,2020-08-24,grocery,-12
Glenn County,06021,2020-08-24,parks,NA
Glenn County,06021,2020-08-24,transit,21
Glenn County,06021,2020-08-24,workplaces,-30
Glenn County,06021,2020-08-24,residential,NA
Glenn County,06021,2020-08-25,retail,-12
Glenn County,06021,2020-08-25,grocery,-11
Glenn County,06021,2020-08-25,parks,NA
Glenn County,06021,2020-08-25,transit,19
Glenn County,06021,2020-08-25,workplaces,-32
Glenn County,06021,2020-08-25,residential,NA
Glenn County,06021,2020-08-26,retail,-14
Glenn County,06021,2020-08-26,grocery,-7
Glenn County,06021,2020-08-26,parks,NA
Glenn County,06021,2020-08-26,transit,7
Glenn County,06021,2020-08-26,workplaces,-34
Glenn County,06021,2020-08-26,residential,NA
Glenn County,06021,2020-08-27,retail,-9
Glenn County,06021,2020-08-27,grocery,-7
Glenn County,06021,2020-08-27,parks,NA
Glenn County,06021,2020-08-27,transit,23
Glenn County,06021,2020-08-27,workplaces,-31
Glenn County,06021,2020-08-27,residential,NA
Glenn County,06021,2020-08-28,retail,-15
Glenn County,06021,2020-08-28,grocery,-7
Glenn County,06021,2020-08-28,parks,NA
Glenn County,06021,2020-08-28,transit,17
Glenn County,06021,2020-08-28,workplaces,-33
Glenn County,06021,2020-08-28,residential,NA
Glenn County,06021,2020-08-29,retail,-21
Glenn County,06021,2020-08-29,grocery,-4
Glenn County,06021,2020-08-29,parks,NA
Glenn County,06021,2020-08-29,transit,33
Glenn County,06021,2020-08-29,workplaces,-12
Glenn County,06021,2020-08-29,residential,NA
Glenn County,06021,2020-08-30,retail,-1
Glenn County,06021,2020-08-30,grocery,NA
Glenn County,06021,2020-08-30,parks,NA
Glenn County,06021,2020-08-30,transit,38
Glenn County,06021,2020-08-30,workplaces,-19
Glenn County,06021,2020-08-30,residential,NA
Glenn County,06021,2020-08-31,retail,-11
Glenn County,06021,2020-08-31,grocery,-8
Glenn County,06021,2020-08-31,parks,NA
Glenn County,06021,2020-08-31,transit,27
Glenn County,06021,2020-08-31,workplaces,-33
Glenn County,06021,2020-08-31,residential,NA
Humboldt County,06023,2020-04-01,retail,-37
Humboldt County,06023,2020-04-01,grocery,-18
Humboldt County,06023,2020-04-01,parks,5
Humboldt County,06023,2020-04-01,transit,-48
Humboldt County,06023,2020-04-01,workplaces,-47
Humboldt County,06023,2020-04-01,residential,16
Humboldt County,06023,2020-04-02,retail,-41
Humboldt County,06023,2020-04-02,grocery,-19
Humboldt County,06023,2020-04-02,parks,-8
Humboldt County,06023,2020-04-02,transit,-49
Humboldt County,06023,2020-04-02,workplaces,-47
Humboldt County,06023,2020-04-02,residential,17
Humboldt County,06023,2020-04-03,retail,-40
Humboldt County,06023,2020-04-03,grocery,-16
Humboldt County,06023,2020-04-03,parks,-12
Humboldt County,06023,2020-04-03,transit,-56
Humboldt County,06023,2020-04-03,workplaces,-41
Humboldt County,06023,2020-04-03,residential,18
Humboldt County,06023,2020-04-04,retail,-52
Humboldt County,06023,2020-04-04,grocery,-26
Humboldt County,06023,2020-04-04,parks,-52
Humboldt County,06023,2020-04-04,transit,-70
Humboldt County,06023,2020-04-04,workplaces,-39
Humboldt County,06023,2020-04-04,residential,15
Humboldt County,06023,2020-04-05,retail,-49
Humboldt County,06023,2020-04-05,grocery,-25
Humboldt County,06023,2020-04-05,parks,-29
Humboldt County,06023,2020-04-05,transit,-58
Humboldt County,06023,2020-04-05,workplaces,-38
Humboldt County,06023,2020-04-05,residential,12
Humboldt County,06023,2020-04-06,retail,-42
Humboldt County,06023,2020-04-06,grocery,-20
Humboldt County,06023,2020-04-06,parks,-5
Humboldt County,06023,2020-04-06,transit,-60
Humboldt County,06023,2020-04-06,workplaces,-43
Humboldt County,06023,2020-04-06,residential,16
Humboldt County,06023,2020-04-07,retail,-43
Humboldt County,06023,2020-04-07,grocery,-23
Humboldt County,06023,2020-04-07,parks,-4
Humboldt County,06023,2020-04-07,transit,-56
Humboldt County,06023,2020-04-07,workplaces,-47
Humboldt County,06023,2020-04-07,residential,17
Humboldt County,06023,2020-04-08,retail,-42
Humboldt County,06023,2020-04-08,grocery,-23
Humboldt County,06023,2020-04-08,parks,9
Humboldt County,06023,2020-04-08,transit,-51
Humboldt County,06023,2020-04-08,workplaces,-47
Humboldt County,06023,2020-04-08,residential,17
Humboldt County,06023,2020-04-09,retail,-43
Humboldt County,06023,2020-04-09,grocery,-22
Humboldt County,06023,2020-04-09,parks,-14
Humboldt County,06023,2020-04-09,transit,-54
Humboldt County,06023,2020-04-09,workplaces,-47
Humboldt County,06023,2020-04-09,residential,18
Humboldt County,06023,2020-04-10,retail,-44
Humboldt County,06023,2020-04-10,grocery,-20
Humboldt County,06023,2020-04-10,parks,-19
Humboldt County,06023,2020-04-10,transit,-57
Humboldt County,06023,2020-04-10,workplaces,-43
Humboldt County,06023,2020-04-10,residential,18
Humboldt County,06023,2020-04-11,retail,-45
Humboldt County,06023,2020-04-11,grocery,-14
Humboldt County,06023,2020-04-11,parks,-18
Humboldt County,06023,2020-04-11,transit,-55
Humboldt County,06023,2020-04-11,workplaces,-35
Humboldt County,06023,2020-04-11,residential,12
Humboldt County,06023,2020-04-12,retail,-57
Humboldt County,06023,2020-04-12,grocery,-25
Humboldt County,06023,2020-04-12,parks,13
Humboldt County,06023,2020-04-12,transit,-40
Humboldt County,06023,2020-04-12,workplaces,-40
Humboldt County,06023,2020-04-12,residential,10
Humboldt County,06023,2020-04-13,retail,-40
Humboldt County,06023,2020-04-13,grocery,-18
Humboldt County,06023,2020-04-13,parks,2
Humboldt County,06023,2020-04-13,transit,-49
Humboldt County,06023,2020-04-13,workplaces,-42
Humboldt County,06023,2020-04-13,residential,15
Humboldt County,06023,2020-04-14,retail,-36
Humboldt County,06023,2020-04-14,grocery,-18
Humboldt County,06023,2020-04-14,parks,19
Humboldt County,06023,2020-04-14,transit,-50
Humboldt County,06023,2020-04-14,workplaces,-45
Humboldt County,06023,2020-04-14,residential,15
Humboldt County,06023,2020-04-15,retail,-42
Humboldt County,06023,2020-04-15,grocery,-20
Humboldt County,06023,2020-04-15,parks,-6
Humboldt County,06023,2020-04-15,transit,-50
Humboldt County,06023,2020-04-15,workplaces,-45
Humboldt County,06023,2020-04-15,residential,15
Humboldt County,06023,2020-04-16,retail,-51
Humboldt County,06023,2020-04-16,grocery,-17
Humboldt County,06023,2020-04-16,parks,10
Humboldt County,06023,2020-04-16,transit,-56
Humboldt County,06023,2020-04-16,workplaces,-45
Humboldt County,06023,2020-04-16,residential,16
Humboldt County,06023,2020-04-17,retail,-54
Humboldt County,06023,2020-04-17,grocery,-18
Humboldt County,06023,2020-04-17,parks,-15
Humboldt County,06023,2020-04-17,transit,-61
Humboldt County,06023,2020-04-17,workplaces,-41
Humboldt County,06023,2020-04-17,residential,17
Humboldt County,06023,2020-04-18,retail,-56
Humboldt County,06023,2020-04-18,grocery,-18
Humboldt County,06023,2020-04-18,parks,-11
Humboldt County,06023,2020-04-18,transit,-62
Humboldt County,06023,2020-04-18,workplaces,-32
Humboldt County,06023,2020-04-18,residential,12
Humboldt County,06023,2020-04-19,retail,-54
Humboldt County,06023,2020-04-19,grocery,-15
Humboldt County,06023,2020-04-19,parks,17
Humboldt County,06023,2020-04-19,transit,-48
Humboldt County,06023,2020-04-19,workplaces,-31
Humboldt County,06023,2020-04-19,residential,9
Humboldt County,06023,2020-04-20,retail,-53
Humboldt County,06023,2020-04-20,grocery,-16
Humboldt County,06023,2020-04-20,parks,-3
Humboldt County,06023,2020-04-20,transit,-55
Humboldt County,06023,2020-04-20,workplaces,-39
Humboldt County,06023,2020-04-20,residential,14
Humboldt County,06023,2020-04-21,retail,-51
Humboldt County,06023,2020-04-21,grocery,-17
Humboldt County,06023,2020-04-21,parks,22
Humboldt County,06023,2020-04-21,transit,-58
Humboldt County,06023,2020-04-21,workplaces,-43
Humboldt County,06023,2020-04-21,residential,15
Humboldt County,06023,2020-04-22,retail,-54
Humboldt County,06023,2020-04-22,grocery,-22
Humboldt County,06023,2020-04-22,parks,-25
Humboldt County,06023,2020-04-22,transit,-57
Humboldt County,06023,2020-04-22,workplaces,-45
Humboldt County,06023,2020-04-22,residential,16
Humboldt County,06023,2020-04-23,retail,-52
Humboldt County,06023,2020-04-23,grocery,-15
Humboldt County,06023,2020-04-23,parks,-5
Humboldt County,06023,2020-04-23,transit,-54
Humboldt County,06023,2020-04-23,workplaces,-44
Humboldt County,06023,2020-04-23,residential,16
Humboldt County,06023,2020-04-24,retail,-54
Humboldt County,06023,2020-04-24,grocery,-20
Humboldt County,06023,2020-04-24,parks,-3
Humboldt County,06023,2020-04-24,transit,-59
Humboldt County,06023,2020-04-24,workplaces,-39
Humboldt County,06023,2020-04-24,residential,16
Humboldt County,06023,2020-04-25,retail,-55
Humboldt County,06023,2020-04-25,grocery,-18
Humboldt County,06023,2020-04-25,parks,-3
Humboldt County,06023,2020-04-25,transit,-60
Humboldt County,06023,2020-04-25,workplaces,-31
Humboldt County,06023,2020-04-25,residential,10
Humboldt County,06023,2020-04-26,retail,-54
Humboldt County,06023,2020-04-26,grocery,-14
Humboldt County,06023,2020-04-26,parks,22
Humboldt County,06023,2020-04-26,transit,-47
Humboldt County,06023,2020-04-26,workplaces,-28
Humboldt County,06023,2020-04-26,residential,8
Humboldt County,06023,2020-04-27,retail,-51
Humboldt County,06023,2020-04-27,grocery,-12
Humboldt County,06023,2020-04-27,parks,4
Humboldt County,06023,2020-04-27,transit,-53
Humboldt County,06023,2020-04-27,workplaces,-38
Humboldt County,06023,2020-04-27,residential,14
Humboldt County,06023,2020-04-28,retail,-50
Humboldt County,06023,2020-04-28,grocery,-16
Humboldt County,06023,2020-04-28,parks,14
Humboldt County,06023,2020-04-28,transit,-51
Humboldt County,06023,2020-04-28,workplaces,-42
Humboldt County,06023,2020-04-28,residential,5
